"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","name_localizedValue0","usertype","birth year","gender"
219,"2018-01-01 15:19:07","2018-01-01 15:22:47",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,19735,"Annual Membership","Subscriber",1980,1
592,"2018-01-01 15:19:06","2018-01-01 15:28:58",519,"Pershing Square North",40.751873,-73.977706,447,"8 Ave & W 52 St",40.76370739,-73.9851615,31257,"Annual Membership","Subscriber",1961,1
545,"2018-01-01 15:19:05","2018-01-01 15:28:11",3544,"Underhill Ave & Pacific St",40.6804836,-73.9646795,409,"DeKalb Ave & Skillman St",40.6906495,-73.95643107,18666,"$25 Off Annual Membership","Subscriber",1970,2
329,"2018-01-01 15:19:18","2018-01-01 15:24:47",432,"E 7 St & Avenue A",40.72621788,-73.98379855,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,33150,"Annual Membership","Subscriber",1994,1
927,"2018-01-01 15:19:25","2018-01-01 15:34:52",3293,"W 92 St & Broadway",40.7921,-73.9739,3357,"W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,31402,"Annual Membership","Subscriber",1959,1
945,"2018-01-01 15:19:40","2018-01-01 15:35:26",480,"W 53 St & 10 Ave",40.76669671,-73.99061728,490,"8 Ave & W 33 St",40.751551,-73.993934,28173,"Annual Membership","Subscriber",1972,2
2235,"2018-01-01 15:19:50","2018-01-01 15:57:05",216,"Columbia Heights & Cranberry St",40.70037867,-73.99548059,386,"Centre St & Worth St",40.71494807,-74.00234482,16807,"24 Hour","Customer",NULL,0
558,"2018-01-01 15:19:55","2018-01-01 15:29:13",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,25661,"Annual Membership","Subscriber",1988,2
357,"2018-01-01 15:20:02","2018-01-01 15:25:59",402,"Broadway & E 22 St",40.7403432,-73.98955109,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,32042,"Annual Membership","Subscriber",1986,1
733,"2018-01-01 15:20:04","2018-01-01 15:32:17",474,"5 Ave & E 29 St",40.7451677,-73.98683077,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,15398,"Annual Membership","Subscriber",1972,1
583,"2018-01-01 15:20:07","2018-01-01 15:29:50",2012,"E 27 St & 1 Ave",40.739445,-73.976806,285,"Broadway & E 14 St",40.73454567,-73.99074142,31851,"NYCHA Membership (Renewal)","Subscriber",1951,2
485,"2018-01-01 15:20:07","2018-01-01 15:28:12",309,"Murray St & West St",40.7149787,-74.013012,386,"Centre St & Worth St",40.71494807,-74.00234482,32571,"$25 Off Annual Membership","Subscriber",1967,1
2163,"2018-01-01 15:20:13","2018-01-01 15:56:17",216,"Columbia Heights & Cranberry St",40.70037867,-73.99548059,386,"Centre St & Worth St",40.71494807,-74.00234482,18017,"24 Hour","Customer",NULL,0
1068,"2018-01-01 15:20:20","2018-01-01 15:38:08",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,30172,"24 Hour","Customer",NULL,0
1067,"2018-01-01 15:20:20","2018-01-01 15:38:08",476,"E 31 St & 3 Ave",40.74394314,-73.97966069,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,16110,"24 Hour","Customer",NULL,0
214,"2018-01-01 15:20:23","2018-01-01 15:23:57",3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,31571,"Annual Membership","Subscriber",1988,1
187,"2018-01-01 15:20:27","2018-01-01 15:23:35",3593,"31 St & Broadway",40.761584,-73.925921,3568,"34 St & 35 Ave",40.7569332,-73.9262231,18616,"$25 Off Annual Membership","Subscriber",1980,1
187,"2018-01-01 15:20:27","2018-01-01 15:23:35",3593,"31 St & Broadway",40.761584,-73.925921,3568,"34 St & 35 Ave",40.7569332,-73.9262231,20138,"Join Citi Bike for $14.95/month","Subscriber",1977,1
505,"2018-01-01 15:20:36","2018-01-01 15:29:01",229,"Great Jones St",40.72743423,-73.99379025,433,"E 13 St & Avenue A",40.72955361,-73.98057249,27490,"Join Citi Bike for $14.95/month","Subscriber",1979,1
822,"2018-01-01 15:20:41","2018-01-01 15:34:24",285,"Broadway & E 14 St",40.73454567,-73.99074142,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,16518,"24 Hour","Customer",NULL,0
74,"2018-01-01 15:20:51","2018-01-01 15:22:06",297,"E 15 St & 3 Ave",40.734232,-73.986923,297,"E 15 St & 3 Ave",40.734232,-73.986923,33308,"Annual Membership","Subscriber",1971,1
792,"2018-01-01 15:20:53","2018-01-01 15:34:06",3082,"Hope St & Union Ave",40.71167351,-73.95141312,3064,"Myrtle Ave & Lewis Ave",40.69681963,-73.93756926,31502,"Annual Membership","Subscriber",1988,2
908,"2018-01-01 15:20:56","2018-01-01 15:36:05",448,"W 37 St & 10 Ave",40.75660359,-73.9979009,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,21007,"NYCHA Membership (Renewal)","Subscriber",1955,2
397,"2018-01-01 15:20:57","2018-01-01 15:27:35",447,"8 Ave & W 52 St",40.76370739,-73.9851615,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,32678,"Annual Membership","Subscriber",1972,1
208,"2018-01-01 15:21:00","2018-01-01 15:24:28",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,31967,"Annual Membership","Subscriber",1988,1
302,"2018-01-01 15:21:02","2018-01-01 15:26:04",497,"E 17 St & Broadway",40.73704984,-73.99009296,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,27248,"Annual Membership","Subscriber",1986,1
179,"2018-01-01 15:21:27","2018-01-01 15:24:27",350,"Clinton St & Grand St",40.71559509,-73.9870295,502,"Henry St & Grand St",40.714215,-73.981346,31013,"NYCHA Membership (Renewal)","Subscriber",1984,2
323,"2018-01-01 15:21:28","2018-01-01 15:26:51",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,21325,"Join Citi Bike for $14.95/month","Subscriber",1979,1
469,"2018-01-01 15:21:31","2018-01-01 15:29:21",3300,"Prospect Park West & 8 St",40.66514681533792,-73.97637605667114,3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,32107,"Annual Membership","Subscriber",1963,2
563,"2018-01-01 15:21:32","2018-01-01 15:30:55",3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,20593,"$25 Off Annual Membership","Subscriber",1984,2
224,"2018-01-01 15:21:49","2018-01-01 15:25:34",445,"E 10 St & Avenue A",40.72740794,-73.98142006,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,32256,"Annual Membership","Subscriber",1990,1
1465,"2018-01-01 15:21:50","2018-01-01 15:46:16",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,474,"5 Ave & E 29 St",40.7451677,-73.98683077,30965,"24 Hour","Customer",NULL,0
286,"2018-01-01 15:22:01","2018-01-01 15:26:47",497,"E 17 St & Broadway",40.73704984,-73.99009296,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,30755,"Annual Membership from Citi Bike App","Subscriber",1993,2
812,"2018-01-01 15:22:09","2018-01-01 15:35:42",258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,3585,"Union St & Bedford Ave",40.6691783,-73.9554162,27269,"Annual Membership","Subscriber",1991,2
172,"2018-01-01 15:22:12","2018-01-01 15:25:05",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,25852,"Annual Membership","Subscriber",1963,1
220,"2018-01-01 15:22:18","2018-01-01 15:25:59",3297,"6 St & 7 Ave",40.6686627,-73.97988067,3346,"Berkeley Pl & 7 Ave",40.675146838709786,-73.97523209452629,31332,"Annual Membership","Subscriber",1969,1
1010,"2018-01-01 15:22:25","2018-01-01 15:39:16",3534,"Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,3325,"E 95 St & 3 Ave",40.7849032,-73.950503,29939,"Annual Membership - Save 15%","Subscriber",1991,2
205,"2018-01-01 15:22:36","2018-01-01 15:26:01",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,3489,"Gold St & Frankfort St",40.71069994631387,-74.00354146957397,19819,"NYCHA Membership (Renewal)","Subscriber",1958,2
107,"2018-01-01 15:22:44","2018-01-01 15:24:31",513,"W 56 St & 10 Ave",40.768254,-73.988639,423,"W 54 St & 9 Ave",40.76584941,-73.98690506,33468,"Annual Membership","Subscriber",1978,1
236,"2018-01-01 15:23:01","2018-01-01 15:26:58",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,503,"E 20 St & Park Ave",40.73827428,-73.98751968,26591,"Annual Membership","Subscriber",1967,1
567,"2018-01-01 15:23:01","2018-01-01 15:32:28",462,"W 22 St & 10 Ave",40.74691959,-74.00451887,402,"Broadway & E 22 St",40.7403432,-73.98955109,28432,"Annual Membership","Subscriber",1976,1
153,"2018-01-01 15:23:00","2018-01-01 15:25:34",3542,"Amsterdam Ave & W 119 St",40.8086249,-73.9596214,3547,"Broadway & Moylan Pl",40.8143256,-73.9590255,31955,"Annual Membership","Subscriber",1991,1
767,"2018-01-01 15:23:02","2018-01-01 15:35:50",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,3431,"E 35 St & 3 Ave",40.746524,-73.977885,32854,"$25 Off Annual Membership","Subscriber",1979,1
724,"2018-01-01 15:23:04","2018-01-01 15:35:09",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,28934,"Annual Membership","Subscriber",1943,1
374,"2018-01-01 15:23:15","2018-01-01 15:29:30",247,"Perry St & Bleecker St",40.73535398,-74.00483091,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,15597,"Annual Membership","Subscriber",1984,1
585,"2018-01-01 15:23:16","2018-01-01 15:33:02",479,"9 Ave & W 45 St",40.76019252,-73.9912551,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,15802,"Annual Membership","Subscriber",1988,2
319,"2018-01-01 15:23:16","2018-01-01 15:28:35",498,"Broadway & W 32 St",40.74854862,-73.98808416,3431,"E 35 St & 3 Ave",40.746524,-73.977885,32770,"Annual Membership","Subscriber",1993,1
552,"2018-01-01 15:23:20","2018-01-01 15:32:33",3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,18078,"Annual Membership","Subscriber",1985,1
1040,"2018-01-01 15:23:21","2018-01-01 15:40:41",3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,27378,"Annual Membership","Subscriber",1979,1
219,"2018-01-01 15:23:22","2018-01-01 15:27:02",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,127,"Barrow St & Hudson St",40.73172428,-74.00674436,17857,"Annual Membership","Subscriber",1960,2
1232,"2018-01-01 15:23:23","2018-01-01 15:43:56",3336,"E 97 St & Madison Ave",40.787801,-73.953559,3336,"E 97 St & Madison Ave",40.787801,-73.953559,30414,"Annual Membership","Subscriber",1981,1
396,"2018-01-01 15:23:29","2018-01-01 15:30:06",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,29057,"Annual Membership from Citi Bike App","Subscriber",1989,2
1022,"2018-01-01 15:23:45","2018-01-01 15:40:48",3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,25407,"Annual Membership","Subscriber",1979,2
604,"2018-01-01 15:24:11","2018-01-01 15:34:15",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,17829,"NYCHA Membership (Renewal)","Subscriber",1966,1
530,"2018-01-01 15:24:11","2018-01-01 15:33:02",3329,"Degraw St & Smith St",40.6829151,-73.99318208,467,"Dean St & 4 Ave",40.68312489,-73.97895137,21757,"Annual Membership","Subscriber",1988,1
996,"2018-01-01 15:24:23","2018-01-01 15:40:59",328,"Watts St & Greenwich St",40.72405549,-74.00965965,408,"Market St & Cherry St",40.71076228,-73.99400398,30022,"Annual Membership","Subscriber",1977,1
188,"2018-01-01 15:24:25","2018-01-01 15:27:34",3358,"Garfield Pl & 8 Ave",40.6711978,-73.97484126,3418,"Plaza St West & Flatbush Ave",40.6750207,-73.97111473,27651,"Annual Membership","Subscriber",1953,1
2325,"2018-01-01 15:24:26","2018-01-01 16:03:12",3523,"24 Ave & 29 St",40.7729,-73.916142,3318,"2 Ave & E 96 St",40.7839636,-73.9471673,33334,"24 Hour","Customer",NULL,0
245,"2018-01-01 15:24:33","2018-01-01 15:28:39",3328,"W 100 St & Manhattan Ave",40.795,-73.9645,3314,"W 95 St & Broadway",40.7937704,-73.971888,32094,"Annual Membership","Subscriber",1980,1
162,"2018-01-01 15:24:39","2018-01-01 15:27:21",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,406,"Hicks St & Montague St",40.69512845,-73.99595065,32065,"Annual Membership","Subscriber",1968,1
238,"2018-01-01 15:24:44","2018-01-01 15:28:42",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,3632,"E 12 St & Avenue B",40.728048571362606,-73.97881150245667,18178,"$25 Off Annual Membership","Subscriber",1987,1
1754,"2018-01-01 15:24:46","2018-01-01 15:54:00",3226,"W 82 St & Central Park West",40.78275,-73.97137,3163,"Central Park West & W 68 St",40.7734066,-73.97782542,30286,"24 Hour","Customer",NULL,0
1733,"2018-01-01 15:25:01","2018-01-01 15:53:55",3226,"W 82 St & Central Park West",40.78275,-73.97137,3163,"Central Park West & W 68 St",40.7734066,-73.97782542,25430,"24 Hour","Customer",NULL,0
280,"2018-01-01 15:25:07","2018-01-01 15:29:47",312,"Allen St & Stanton St",40.722055,-73.989111,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,18684,"Annual Membership","Subscriber",1969,1
211,"2018-01-01 15:25:09","2018-01-01 15:28:40",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,251,"Mott St & Prince St",40.72317958,-73.99480012,14589,"Join Citi Bike for $14.95/month","Subscriber",1993,2
372,"2018-01-01 15:25:14","2018-01-01 15:31:27",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,229,"Great Jones St",40.72743423,-73.99379025,26089,"Annual Membership from Citi Bike App","Subscriber",1994,1
270,"2018-01-01 15:25:20","2018-01-01 15:29:50",3635,"W 36 St & 9 Ave",40.75462324029105,-73.99516761302948,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,27007,"Annual Membership","Subscriber",1969,1
496,"2018-01-01 15:25:21","2018-01-01 15:33:37",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,30987,"Annual Membership","Subscriber",1977,2
93,"2018-01-01 15:25:23","2018-01-01 15:26:57",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,545,"E 23 St & 1 Ave",40.736502,-73.97809472,33150,"Annual Membership","Subscriber",1983,1
330,"2018-01-01 15:25:23","2018-01-01 15:30:54",3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,28259,"Annual Membership","Subscriber",1973,1
1964,"2018-01-01 15:25:31","2018-01-01 15:58:15",346,"Bank St & Hudson St",40.73652889,-74.00618026,127,"Barrow St & Hudson St",40.73172428,-74.00674436,32210,"Annual Membership","Subscriber",1964,1
477,"2018-01-01 15:25:41","2018-01-01 15:33:38",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,30505,"Annual Membership","Subscriber",1978,1
510,"2018-01-01 15:25:45","2018-01-01 15:34:16",3295,"Central Park W & W 96 St",40.79127,-73.964839,3345,"Madison Ave & E 99 St",40.78948541553215,-73.95242929458618,26490,"Annual Membership","Subscriber",1971,1
148,"2018-01-01 15:25:45","2018-01-01 15:28:13",505,"6 Ave & W 33 St",40.74901271,-73.98848395,379,"W 31 St & 7 Ave",40.749156,-73.9916,33312,"Annual Membership","Subscriber",1976,1
550,"2018-01-01 15:26:15","2018-01-01 15:35:26",307,"Canal St & Rutgers St",40.71427487,-73.98990025,341,"Stanton St & Mangin St",40.71782143,-73.97628939,19339,"NYCHA Membership (Renewal)","Subscriber",1972,2
280,"2018-01-01 15:26:22","2018-01-01 15:31:03",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,212,"W 16 St & The High Line",40.74334935,-74.00681753,25914,"Join Citi Bike for $14.95/month","Subscriber",1982,2
378,"2018-01-01 15:26:25","2018-01-01 15:32:43",3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,16848,"Annual Membership","Subscriber",1975,1
359,"2018-01-01 15:26:35","2018-01-01 15:32:34",3574,"Prospect Pl & Underhill Ave",40.6769694,-73.96579,3415,"Prospect Pl & 6 Ave",40.6793307,-73.97519523,31650,"Annual Membership","Subscriber",1978,1
165,"2018-01-01 15:26:36","2018-01-01 15:29:21",3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,389,"Broadway & Berry St",40.71044554,-73.96525063,17841,"Annual Membership","Subscriber",1980,1
402,"2018-01-01 15:26:41","2018-01-01 15:33:24",3466,"W 45 St & 6 Ave",40.75668720603179,-73.98257732391357,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,32760,"Annual Membership","Subscriber",1997,1
1359,"2018-01-01 15:26:51","2018-01-01 15:49:30",402,"Broadway & E 22 St",40.7403432,-73.98955109,307,"Canal St & Rutgers St",40.71427487,-73.98990025,33224,"Annual Membership","Subscriber",1982,1
455,"2018-01-01 15:26:51","2018-01-01 15:34:26",350,"Clinton St & Grand St",40.71559509,-73.9870295,355,"Bayard St & Baxter St",40.71602118,-73.99974372,15713,"$25 Off Annual Membership","Subscriber",1981,2
507,"2018-01-01 15:26:54","2018-01-01 15:35:21",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,27199,"Annual Membership","Subscriber",1947,1
148,"2018-01-01 15:27:01","2018-01-01 15:29:30",3589,"Broadway & 12 St",40.7668,-73.9347774,3591,"21 St & 31 Dr",40.7659,-73.930819,19182,"Annual Membership","Subscriber",1986,1
116,"2018-01-01 15:27:04","2018-01-01 15:29:01",3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,3151,"E 81 St & York Ave",40.7728384,-73.94989233,16067,"Annual Membership","Subscriber",1984,1
172,"2018-01-01 15:27:10","2018-01-01 15:30:03",3347,"Van Brunt St & Wolcott St",40.6773429,-74.01275056,3392,"Commerce St & Van Brunt St",40.6812117,-74.00860912,25543,"Annual Membership","Subscriber",1967,1
650,"2018-01-01 15:27:11","2018-01-01 15:38:02",259,"South St & Whitehall St",40.70122128,-74.01234218,306,"Cliff St & Fulton St",40.70823502,-74.00530063,33043,"Annual Membership","Subscriber",1967,1
253,"2018-01-01 15:27:13","2018-01-01 15:31:27",479,"9 Ave & W 45 St",40.76019252,-73.9912551,3635,"W 36 St & 9 Ave",40.75462324029105,-73.99516761302948,33042,"Annual Membership from Citi Bike App","Subscriber",NULL,0
316,"2018-01-01 15:27:36","2018-01-01 15:32:52",459,"W 20 St & 11 Ave",40.746745,-74.007756,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,32108,"Annual Membership","Subscriber",1981,1
2183,"2018-01-01 15:27:36","2018-01-01 16:03:59",3295,"Central Park W & W 96 St",40.79127,-73.964839,229,"Great Jones St",40.72743423,-73.99379025,15193,"24 Hour","Customer",NULL,0
182,"2018-01-01 15:27:38","2018-01-01 15:30:41",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,32812,"Annual Membership - Save 15%","Subscriber",1967,1
526,"2018-01-01 15:27:42","2018-01-01 15:36:28",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,16679,"Annual Membership","Subscriber",1971,2
123,"2018-01-01 15:27:51","2018-01-01 15:29:55",3086,"Graham Ave & Conselyea St",40.715143,-73.944507,3095,"Graham Ave & Herbert St",40.71929301,-73.94500379,15722,"$25 Off Annual Membership","Subscriber",1991,1
366,"2018-01-01 15:28:10","2018-01-01 15:34:16",3145,"E 84 St & Park Ave",40.77862688,-73.95772073,3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,25813,"Annual Membership","Subscriber",1992,2
1129,"2018-01-01 15:28:11","2018-01-01 15:47:01",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,257,"Lispenard St & Broadway",40.71939226,-74.00247214,16487,"Annual Membership","Subscriber",1988,2
672,"2018-01-01 15:28:26","2018-01-01 15:39:38",455,"1 Ave & E 44 St",40.75001986,-73.96905301,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,31510,"Annual Membership","Subscriber",1960,1
102,"2018-01-01 15:28:36","2018-01-01 15:30:19",3369,"E 82 St & East End Ave",40.7724607,-73.9468208,3151,"E 81 St & York Ave",40.7728384,-73.94989233,31959,"Annual Membership - Save $25 to Celebrate Expansion","Subscriber",1954,2
296,"2018-01-01 15:28:58","2018-01-01 15:33:54",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,3435,"Grand St & Elizabeth St",40.718822,-73.99596,31298,"NYCHA Membership (Renewal)","Subscriber",1940,2
292,"2018-01-01 15:29:12","2018-01-01 15:34:04",3145,"E 84 St & Park Ave",40.77862688,-73.95772073,3143,"5 Ave & E 78 St",40.77632142182271,-73.96427392959595,25318,"Annual Membership","Subscriber",1992,1
293,"2018-01-01 15:29:12","2018-01-01 15:34:06",3151,"E 81 St & York Ave",40.7728384,-73.94989233,3288,"E 88 St & 1 Ave",40.778301,-73.9488134,16676,"Annual Membership","Subscriber",1984,1
315,"2018-01-01 15:29:12","2018-01-01 15:34:27",305,"E 58 St & 3 Ave",40.76095756,-73.96724467,441,"E 52 St & 2 Ave",40.756014,-73.967416,15617,"Annual Membership","Subscriber",1987,2
